Database backup created at: 2025-08-06 23:28:04.650727

Record 59: {'id': 124, 'timestamp': 1730678400, 'data_source': 'coingecko_real_historical', 'total_market_cap': 2551357710779.7383, 'btc_market_cap': 1362302032218.0198, 'eth_market_cap': 296080479788.81036, 'btc_price': 68803.50626277467, 'alt_market_cap': 892975198772.9082, 'alt_strength_ratio': 12978629.248376576, 'btc_dominance': 53.39517961210062, 'data_quality_score': 1.0, 'collection_latency_ms': 0, 'created_at': 1754511244}
Record 60: {'id': 125, 'timestamp': 1730764800, 'data_source': 'coingecko_real_historical', 'total_market_cap': 2505553153468.3433, 'btc_market_cap': 1340192510479.9568, 'eth_market_cap': 288417039274.4664, 'btc_price': 67793.29782704762, 'alt_market_cap': 876943603713.9202, 'alt_strength_ratio': 12935550.147614215, 'btc_dominance': 53.48888761847972, 'data_quality_score': 1.0, 'collection_latency_ms': 0, 'created_at': 1754511244}
Record 61: {'id': 126, 'timestamp': 1730851200, 'data_source': 'coingecko_real_historical', 'total_market_cap': 2557914355041.0923, 'btc_market_cap': 1370963795352.6948, 'eth_market_cap': 291680535424.015, 'btc_price': 69335.42553133758, 'alt_market_cap': 895270024264.3824, 'alt_strength_ratio': 12912158.790454768, 'btc_dominance': 53.596938953441644, 'data_quality_score': 1.0, 'collection_latency_ms': 0, 'created_at': 1754511244}
Record 62: {'id': 127, 'timestamp': 1730937600, 'data_source': 'coingecko_real_historical', 'total_market_cap': 2805908129765.476, 'btc_market_cap': 1496392703840.9058, 'eth_market_cap': 327447580506.6538, 'btc_price': 75620.88606963192, 'alt_market_cap': 982067845417.9165, 'alt_strength_ratio': 12986727.562457094, 'btc_dominance': 53.33006765143011, 'data_quality_score': 1.0, 'collection_latency_ms': 0, 'created_at': 1754511244}
Record 63: {'id': 128, 'timestamp': 1731024000, 'data_source': 'coingecko_real_historical', 'total_market_cap': 2848095061776.4604, 'btc_market_cap': 1502620808927.6982, 'eth_market_cap': 348640981227.00085, 'btc_price': 75987.24178320667, 'alt_market_cap': 996833271621.7614, 'alt_strength_ratio': 13118429.465643052, 'btc_dominance': 52.758801105130914, 'data_quality_score': 1.0, 'collection_latency_ms': 0, 'created_at': 1754511244}
Record 64: {'id': 129, 'timestamp': 1731110400, 'data_source': 'coingecko_real_historical', 'total_market_cap': 2877741116603.6543, 'btc_market_cap': 1514048743889.1255, 'eth_market_cap': 356482981903.24994, 'btc_price': 76550.0213845611, 'alt_market_cap': 1007209390811.2788, 'alt_strength_ratio': 13157532.45516946, 'btc_dominance': 52.61240266379571, 'data_quality_score': 1.0, 'collection_latency_ms': 0, 'created_at': 1754511244}
Record 65: {'id': 130, 'timestamp': 1731196800, 'data_source': 'coingecko_real_historical', 'total_market_cap': 2917558602194.6587, 'btc_market_cap': 1519470275068.1016, 'eth_market_cap': 376942816358.42664, 'btc_price': 76630.22631415377, 'alt_market_cap': 1021145510768.1305, 'alt_strength_ratio': 13325623.058737107, 'btc_dominance': 52.08019725551078, 'data_quality_score': 1.0, 'collection_latency_ms': 0, 'created_at': 1754511244}
Record 66: {'id': 131, 'timestamp': 1731283200, 'data_source': 'coingecko_real_historical', 'total_market_cap': 3038445646920.6626, 'btc_market_cap': 1590846468754.067, 'eth_market_cap': 384143201744.36383, 'btc_price': 80466.71654833542, 'alt_market_cap': 1063455976422.2319, 'alt_strength_ratio': 13216097.562318532, 'btc_dominance': 52.35724622444121, 'data_quality_score': 1.0, 'collection_latency_ms': 0, 'created_at': 1754511244}
Record 67: {'id': 132, 'timestamp': 1731369600, 'data_source': 'coingecko_real_historical', 'total_market_cap': 3329357742677.3228, 'btc_market_cap': 1756619702929.0437, 'eth_market_cap': 407462829811.2162, 'btc_price': 88637.42000322911, 'alt_market_cap': 1165275209937.063, 'alt_strength_ratio': 13146537.995968422, 'btc_dominance': 52.76151854791211, 'data_quality_score': 1.0, 'collection_latency_ms': 0, 'created_at': 1754511244}
Record 68: {'id': 133, 'timestamp': 1731456000, 'data_source': 'coingecko_real_historical', 'total_market_cap': 3282071781378.258, 'btc_market_cap': 1741113172482.1243, 'eth_market_cap': 392233485413.7434, 'btc_price': 88264.59974582895, 'alt_market_cap': 1148725123482.3901, 'alt_strength_ratio': 13014562.200364757, 'btc_dominance': 53.04921063460012, 'data_quality_score': 1.0, 'collection_latency_ms': 0, 'created_at': 1754511244}
Record 69: {'id': 134, 'timestamp': 1731542400, 'data_source': 'coingecko_real_historical', 'total_market_cap': 3346243659987.7056, 'btc_market_cap': 1790737763695.3328, 'eth_market_cap': 384320615296.6757, 'btc_price': 90488.10007497849, 'alt_market_cap': 1171185280995.697, 'alt_strength_ratio': 12942975.706476899, 'btc_dominance': 53.51486459602025, 'data_quality_score': 1.0, 'collection_latency_ms': 0, 'created_at': 1754511244}
Record 70: {'id': 135, 'timestamp': 1731628800, 'data_source': 'coingecko_real_historical', 'total_market_cap': 3221972228324.403, 'btc_market_cap': 1726797438787.217, 'eth_market_cap': 367484509623.6447, 'btc_price': 87407.51273710128, 'alt_market_cap': 1127690279913.541, 'alt_strength_ratio': 12901525.791099166, 'btc_dominance': 53.5944234282008, 'data_quality_score': 1.0, 'collection_latency_ms': 0, 'created_at': 1754511244}
Record 71: {'id': 136, 'timestamp': 1731715200, 'data_source': 'coingecko_real_historical', 'total_market_cap': 3341175329100.6597, 'btc_market_cap': 1799276211921.9302, 'eth_market_cap': 372487751993.49884, 'btc_price': 90947.97509443703, 'alt_market_cap': 1169411365185.2307, 'alt_strength_ratio': 12858025.304807028, 'btc_dominance': 53.85159516325769, 'data_quality_score': 1.0, 'collection_latency_ms': 0, 'created_at': 1754511244}
Record 72: {'id': 137, 'timestamp': 1731801600, 'data_source': 'coingecko_real_historical', 'total_market_cap': 3334338146091.8213, 'btc_market_cap': 1790415769635.4927, 'eth_market_cap': 376904025324.19116, 'btc_price': 90606.45489380708, 'alt_market_cap': 1167018351132.1375, 'alt_strength_ratio': 12880079.59808063, 'btc_dominance': 53.696286674884476, 'data_quality_score': 1.0, 'collection_latency_ms': 0, 'created_at': 1754511244}
Record 73: {'id': 138, 'timestamp': 1731888000, 'data_source': 'coingecko_real_historical', 'total_market_cap': 3303250344432.9507, 'btc_market_cap': 1776887033229.9082, 'eth_market_cap': 370225690651.5099, 'btc_price': 89841.47194135105, 'alt_market_cap': 1156137620551.5327, 'alt_strength_ratio': 12868640.679732686, 'btc_dominance': 53.792078951101594, 'data_quality_score': 1.0, 'collection_latency_ms': 0, 'created_at': 1754511244}
Record 74: {'id': 139, 'timestamp': 1731974400, 'data_source': 'coingecko_real_historical', 'total_market_cap': 3349303310737.3774, 'btc_market_cap': 1790917617392.4407, 'eth_market_cap': 386129534586.85486, 'btc_price': 90534.62459650292, 'alt_market_cap': 1172256158758.082, 'alt_strength_ratio': 12948152.863974683, 'btc_dominance': 53.47134765761644, 'data_quality_score': 1.0, 'collection_latency_ms': 0, 'created_at': 1754511244}
Record 75: {'id': 140, 'timestamp': 1732060800, 'data_source': 'coingecko_real_historical', 'total_market_cap': 3384801866756.556, 'btc_market_cap': 1825195454018.501, 'eth_market_cap': 374925759373.2606, 'btc_price': 92251.65240738312, 'alt_market_cap': 1184680653364.7944, 'alt_strength_ratio': 12841836.676629346, 'btc_dominance': 53.92325831371251, 'data_quality_score': 1.0, 'collection_latency_ms': 0, 'created_at': 1754511244}
Record 76: {'id': 141, 'timestamp': 1732147200, 'data_source': 'coingecko_real_historical', 'total_market_cap': 3435207730220.1064, 'btc_market_cap': 1862618759426.145, 'eth_market_cap': 370266265216.9245, 'btc_price': 94217.02229634205, 'alt_market_cap': 1202322705577.0369, 'alt_strength_ratio': 12761204.676956944, 'btc_dominance': 54.221430134788385, 'data_quality_score': 1.0, 'collection_latency_ms': 0, 'created_at': 1754511244}
Record 77: {'id': 142, 'timestamp': 1732233600, 'data_source': 'coingecko_real_historical', 'total_market_cap': 3620874771089.4893, 'btc_market_cap': 1948284556982.0486, 'eth_market_cap': 405284044226.11957, 'btc_price': 98509.11859102432, 'alt_market_cap': 1267306169881.321, 'alt_strength_ratio': 12864861.527618947, 'btc_dominance': 53.80701294996256, 'data_quality_score': 1.0, 'collection_latency_ms': 0, 'created_at': 1754511244}
Record 78: {'id': 143, 'timestamp': 1732320000, 'data_source': 'coingecko_real_historical', 'total_market_cap': 3629044393103.326, 'btc_market_cap': 1958091000957.8345, 'eth_market_cap': 400787854559.3274, 'btc_price': 98927.49494553401, 'alt_market_cap': 1270165537586.1643, 'alt_strength_ratio': 12839358.14088361, 'btc_dominance': 53.95610493712921, 'data_quality_score': 1.0, 'collection_latency_ms': 0, 'created_at': 1754511244}
Record 79: {'id': 144, 'timestamp': 1732406400, 'data_source': 'coingecko_real_historical', 'total_market_cap': 3599544815145.688, 'btc_market_cap': 1931255637661.502, 'eth_market_cap': 408448492183.1955, 'btc_price': 97679.46381643033, 'alt_market_cap': 1259840685300.9905, 'alt_strength_ratio': 12897702.71127427, 'btc_dominance': 53.65277380449383, 'data_quality_score': 1.0, 'collection_latency_ms': 0, 'created_at': 1754511244}
Record 80: {'id': 145, 'timestamp': 1732492800, 'data_source': 'coingecko_real_historical', 'total_market_cap': 3607946670382.956, 'btc_market_cap': 1939446484727.4285, 'eth_market_cap': 405718851021.4928, 'btc_price': 98015.9355289458, 'alt_market_cap': 1262781334634.0347, 'alt_strength_ratio': 12883428.88143034, 'btc_dominance': 53.75485454505265, 'data_quality_score': 1.0, 'collection_latency_ms': 0, 'created_at': 1754511244}
Record 81: {'id': 146, 'timestamp': 1732579200, 'data_source': 'coingecko_real_historical', 'total_market_cap': 3461697333426.2207, 'btc_market_cap': 1838788677873.8657, 'eth_market_cap': 411314588853.17755, 'btc_price': 93004.70093103287, 'alt_market_cap': 1211594066699.1775, 'alt_strength_ratio': 13027234.694272373, 'btc_dominance': 53.11812387866739, 'data_quality_score': 1.0, 'collection_latency_ms': 0, 'created_at': 1754511244}
Record 82: {'id': 147, 'timestamp': 1732665600, 'data_source': 'coingecko_real_historical', 'total_market_cap': 3416456578135.8027, 'btc_market_cap': 1819990514406.0881, 'eth_market_cap': 400706261382.18384, 'btc_price': 91931.83077291827, 'alt_market_cap': 1195759802347.5308, 'alt_strength_ratio': 13007026.970899655, 'btc_dominance': 53.271290671552165, 'data_quality_score': 1.0, 'collection_latency_ms': 0, 'created_at': 1754511244}
Record 83: {'id': 148, 'timestamp': 1732752000, 'data_source': 'coingecko_real_historical', 'total_market_cap': 3601109837933.743, 'btc_market_cap': 1899088665519.225, 'eth_market_cap': 441632729137.7082, 'btc_price': 95981.18057210564, 'alt_market_cap': 1260388443276.8098, 'alt_strength_ratio': 13131620.550655197, 'btc_dominance': 52.73620497532201, 'data_quality_score': 1.0, 'collection_latency_ms': 0, 'created_at': 1754511244}
Record 84: {'id': 149, 'timestamp': 1732838400, 'data_source': 'coingecko_real_historical', 'total_market_cap': 3574623268500.554, 'btc_market_cap': 1892297852304.72, 'eth_market_cap': 431207272220.64014, 'btc_price': 95661.59595817851, 'alt_market_cap': 1251118143975.194, 'alt_strength_ratio': 13078583.222907549, 'btc_dominance': 52.936986926135056, 'data_quality_score': 1.0, 'collection_latency_ms': 0, 'created_at': 1754511244}
Record 85: {'id': 150, 'timestamp': 1732924800, 'data_source': 'coingecko_real_historical', 'total_market_cap': 3631057509356.3154, 'btc_market_cap': 1926826079390.2441, 'eth_market_cap': 433361301691.3607, 'btc_price': 97453.2473451042, 'alt_market_cap': 1270870128274.7104, 'alt_strength_ratio': 13040818.678666182, 'btc_dominance': 53.065149048873536, 'data_quality_score': 1.0, 'collection_latency_ms': 0, 'created_at': 1754511244}
Record 86: {'id': 151, 'timestamp': 1733011200, 'data_source': 'coingecko_real_historical', 'total_market_cap': 3625960516824.3057, 'btc_market_cap': 1910022814269.8855, 'eth_market_cap': 446851521665.9131, 'btc_price': 96513.14234698225, 'alt_market_cap': 1269086180888.507, 'alt_strength_ratio': 13149361.320408698, 'btc_dominance': 52.67632687690501, 'data_quality_score': 1.0, 'collection_latency_ms': 0, 'created_at': 1754511244}
Record 87: {'id': 152, 'timestamp': 1733097600, 'data_source': 'coingecko_real_historical', 'total_market_cap': 3649958355910.915, 'btc_market_cap': 1925808416477.5068, 'eth_market_cap': 446664514864.58777, 'btc_price': 97311.70719084324, 'alt_market_cap': 1277485424568.8203, 'alt_strength_ratio': 13127767.063663518, 'btc_dominance': 52.76247640904619, 'data_quality_score': 1.0, 'collection_latency_ms': 0, 'created_at': 1754511244}
Record 88: {'id': 153, 'timestamp': 1733184000, 'data_source': 'coingecko_real_historical', 'total_market_cap': 3592927530733.574, 'btc_market_cap': 1896576914275.523, 'eth_market_cap': 438825980701.30023, 'btc_price': 95833.1362300365, 'alt_market_cap': 1257524635756.751, 'alt_strength_ratio': 13122023.187660338, 'btc_dominance': 52.78639488418224, 'data_quality_score': 1.0, 'collection_latency_ms': 0, 'created_at': 1754511244}
Record 89: {'id': 154, 'timestamp': 1733270400, 'data_source': 'coingecko_real_historical', 'total_market_cap': 3596328266953.4346, 'btc_market_cap': 1900922167493.3643, 'eth_market_cap': 436691206026.36835, 'btc_price': 96031.63097759831, 'alt_market_cap': 1258714893433.702, 'alt_strength_ratio': 13107294.75923748, 'btc_dominance': 52.857304072069496, 'data_quality_score': 1.0, 'collection_latency_ms': 0, 'created_at': 1754511244}
Record 90: {'id': 155, 'timestamp': 1733356800, 'data_source': 'coingecko_real_historical', 'total_market_cap': 3722717561890.5034, 'btc_market_cap': 1957276192604.2603, 'eth_market_cap': 462490222624.56714, 'btc_price': 98881.4694561823, 'alt_market_cap': 1302951146661.676, 'alt_strength_ratio': 13176899.107866287, 'btc_dominance': 52.57654280950336, 'data_quality_score': 1.0, 'collection_latency_ms': 0, 'created_at': 1754511244}
Record 91: {'id': 156, 'timestamp': 1733443200, 'data_source': 'coingecko_real_historical', 'total_market_cap': 3658168880957.001, 'btc_market_cap': 1920742551503.6094, 'eth_market_cap': 457067221118.4413, 'btc_price': 97201.50036407741, 'alt_market_cap': 1280359108334.9502, 'alt_strength_ratio': 13172215.485761477, 'btc_dominance': 52.50557352620447, 'data_quality_score': 1.0, 'collection_latency_ms': 0, 'created_at': 1754511244}
Record 92: {'id': 157, 'timestamp': 1733529600, 'data_source': 'coingecko_real_historical', 'total_market_cap': 3787403809550.2056, 'btc_market_cap': 1978389972043.7947, 'eth_market_cap': 483422504163.839, 'btc_price': 99973.85150659826, 'alt_market_cap': 1325591333342.5718, 'alt_strength_ratio': 13259380.461650843, 'btc_dominance': 52.23604536318902, 'data_quality_score': 1.0, 'collection_latency_ms': 0, 'created_at': 1754511244}
Record 93: {'id': 158, 'timestamp': 1733616000, 'data_source': 'coingecko_real_historical', 'total_market_cap': 3779428104886.828, 'btc_market_cap': 1974739091620.7542, 'eth_market_cap': 481889176555.6843, 'btc_price': 99781.82999198174, 'alt_market_cap': 1322799836710.3896, 'alt_strength_ratio': 13256920.992696637, 'btc_dominance': 52.24968002612358, 'data_quality_score': 1.0, 'collection_latency_ms': 0, 'created_at': 1754511244}
Record 94: {'id': 159, 'timestamp': 1733702400, 'data_source': 'coingecko_real_historical', 'total_market_cap': 3825972101209.742, 'btc_market_cap': 2003238967638.8286, 'eth_market_cap': 483642898147.5037, 'btc_price': 101235.3717025316, 'alt_market_cap': 1339090235423.41, 'alt_strength_ratio': 13227493.640840983, 'btc_dominance': 52.358953872283074, 'data_quality_score': 1.0, 'collection_latency_ms': 0, 'created_at': 1754511244}
Record 95: {'id': 160, 'timestamp': 1733788800, 'data_source': 'coingecko_real_historical', 'total_market_cap': 3650183018580.9487, 'btc_market_cap': 1926047690157.6282, 'eth_market_cap': 446571271919.9886, 'btc_price': 97353.94700820887, 'alt_market_cap': 1277564056503.332, 'alt_strength_ratio': 13122878.894633908, 'btc_dominance': 52.76578408132537, 'data_quality_score': 1.0, 'collection_latency_ms': 0, 'created_at': 1754511244}
Record 96: {'id': 161, 'timestamp': 1733875200, 'data_source': 'coingecko_real_historical', 'total_market_cap': 3615177546988.1074, 'btc_market_cap': 1913115778728.2837, 'eth_market_cap': 436749626813.98615, 'btc_price': 96649.71446771531, 'alt_market_cap': 1265312141445.8376, 'alt_strength_ratio': 13091731.811256412, 'btc_dominance': 52.91899924312561, 'data_quality_score': 1.0, 'collection_latency_ms': 0, 'created_at': 1754511244}
Record 97: {'id': 162, 'timestamp': 1733961600, 'data_source': 'coingecko_real_historical', 'total_market_cap': 3788957493146.2417, 'btc_market_cap': 2001746436338.842, 'eth_market_cap': 461075934206.2153, 'btc_price': 101123.61811033697, 'alt_market_cap': 1326135122601.1843, 'alt_strength_ratio': 13113999.947610905, 'btc_dominance': 52.83106078544706, 'data_quality_score': 1.0, 'collection_latency_ms': 0, 'created_at': 1754511244}
Record 98: {'id': 163, 'timestamp': 1734048000, 'data_source': 'coingecko_real_historical', 'total_market_cap': 3763152685797.994, 'btc_market_cap': 1979166149963.3093, 'eth_market_cap': 466883095805.38696, 'btc_price': 100000.80836535197, 'alt_market_cap': 1317103440029.2979, 'alt_strength_ratio': 13170927.931075051, 'btc_dominance': 52.593299161966314, 'data_quality_score': 1.0, 'collection_latency_ms': 0, 'created_at': 1754511244}
Record 99: {'id': 164, 'timestamp': 1734134400, 'data_source': 'coingecko_real_historical', 'total_market_cap': 3809039890626.726, 'btc_market_cap': 2005406021235.8357, 'eth_market_cap': 470469907671.53613, 'btc_price': 101352.22971292294, 'alt_market_cap': 1333163961719.3542, 'alt_strength_ratio': 13153770.425135193, 'btc_dominance': 52.64859594069185, 'data_quality_score': 1.0, 'collection_latency_ms': 0, 'created_at': 1754511244}
Record 100: {'id': 165, 'timestamp': 1734220800, 'data_source': 'coingecko_real_historical', 'total_market_cap': 3805168709788.4766, 'btc_market_cap': 2007646386698.8667, 'eth_market_cap': 465713274663.6432, 'btc_price': 101367.01064553364, 'alt_market_cap': 1331809048425.9668, 'alt_strength_ratio': 13138485.982220765, 'btc_dominance': 52.761034787613106, 'data_quality_score': 1.0, 'collection_latency_ms': 0, 'created_at': 1754511244}
Record 101: {'id': 166, 'timestamp': 1734307200, 'data_source': 'coingecko_real_historical', 'total_market_cap': 3927401633717.458, 'btc_market_cap': 2075487816560.1924, 'eth_market_cap': 477323245356.1555, 'btc_price': 104721.50151808978, 'alt_market_cap': 1374590571801.11, 'alt_strength_ratio': 13126154.150527157, 'btc_dominance': 52.846334806752424, 'data_quality_score': 1.0, 'collection_latency_ms': 0, 'created_at': 1754511244}
Record 102: {'id': 167, 'timestamp': 1734393600, 'data_source': 'coingecko_real_historical', 'total_market_cap': 3966770361577.542, 'btc_market_cap': 2097460193710.789, 'eth_market_cap': 480940541314.61334, 'btc_price': 106074.10723541168, 'alt_market_cap': 1388369626552.1396, 'alt_strength_ratio': 13088676.046746379, 'btc_dominance': 52.87576548486289, 'data_quality_score': 1.0, 'collection_latency_ms': 0, 'created_at': 1754511244}
Record 103: {'id': 168, 'timestamp': 1734480000, 'data_source': 'coingecko_real_historical', 'total_market_cap': 3950981983635.2295, 'btc_market_cap': 2100629850064.9119, 'eth_market_cap': 467508439297.98755, 'btc_price': 106034.913402645, 'alt_market_cap': 1382843694272.33, 'alt_strength_ratio': 13041399.760673879, 'btc_dominance': 53.167284962715996, 'data_quality_score': 1.0, 'collection_latency_ms': 0, 'created_at': 1754511244}
Record 104: {'id': 169, 'timestamp': 1734566400, 'data_source': 'coingecko_real_historical', 'total_market_cap': 3726428378103.036, 'btc_market_cap': 1985284833093.572, 'eth_market_cap': 436893612673.4018, 'btc_price': 100355.5761481501, 'alt_market_cap': 1304249932336.0623, 'alt_strength_ratio': 12996287.624423191, 'btc_dominance': 53.275808137340206, 'data_quality_score': 1.0, 'collection_latency_ms': 0, 'created_at': 1754511244}
Record 105: {'id': 170, 'timestamp': 1734652800, 'data_source': 'coingecko_real_historical', 'total_market_cap': 3616739882552.165, 'btc_market_cap': 1937022229972.2085, 'eth_market_cap': 413858693686.69867, 'btc_price': 97851.35377075805, 'alt_market_cap': 1265858958893.2578, 'alt_strength_ratio': 12936550.288909214, 'btc_dominance': 53.55713412835601, 'data_quality_score': 1.0, 'collection_latency_ms': 0, 'created_at': 1754511244}
Record 106: {'id': 171, 'timestamp': 1734739200, 'data_source': 'coingecko_real_historical', 'total_market_cap': 3615285187954.432, 'btc_market_cap': 1932373308116.0107, 'eth_market_cap': 417562064054.3703, 'btc_price': 97691.43431692653, 'alt_market_cap': 1265349815784.051, 'alt_strength_ratio': 12952515.48543197, 'btc_dominance': 53.45009335790101, 'data_quality_score': 1.0, 'collection_latency_ms': 0, 'created_at': 1754511244}
Record 107: {'id': 172, 'timestamp': 1734825600, 'data_source': 'coingecko_real_historical', 'total_market_cap': 3575511985520.9487, 'btc_market_cap': 1922768195068.165, 'eth_market_cap': 401314595520.45166, 'btc_price': 97202.82496847633, 'alt_market_cap': 1251429194932.332, 'alt_strength_ratio': 12874411.781120362, 'btc_dominance': 53.7760243247519, 'data_quality_score': 1.0, 'collection_latency_ms': 0, 'created_at': 1754511244}
Record 108: {'id': 173, 'timestamp': 1734912000, 'data_source': 'coingecko_real_historical', 'total_market_cap': 3507052008883.0474, 'btc_market_cap': 1884599149192.4587, 'eth_market_cap': 394984656581.5222, 'btc_price': 95094.27394862173, 'alt_market_cap': 1227468203109.0664, 'alt_strength_ratio': 12907908.66937217, 'btc_dominance': 53.73741662281992, 'data_quality_score': 1.0, 'collection_latency_ms': 0, 'created_at': 1754511244}
Record 109: {'id': 174, 'timestamp': 1734998400, 'data_source': 'coingecko_real_historical', 'total_market_cap': 3517440010518.7905, 'btc_market_cap': 1874912975786.6604, 'eth_market_cap': 411423031050.5532, 'btc_price': 94644.91085464321, 'alt_market_cap': 1231104003681.577, 'alt_strength_ratio': 13007609.099789012, 'btc_dominance': 53.30333908125778, 'data_quality_score': 1.0, 'collection_latency_ms': 0, 'created_at': 1754511244}
Record 110: {'id': 175, 'timestamp': 1735084800, 'data_source': 'coingecko_real_historical', 'total_market_cap': 3649049052416.609, 'btc_market_cap': 1951173788529.116, 'eth_market_cap': 420708095541.6798, 'btc_price': 98695.71400782601, 'alt_market_cap': 1277167168345.813, 'alt_strength_ratio': 12940452.188679043, 'btc_dominance': 53.47074704947956, 'data_quality_score': 1.0, 'collection_latency_ms': 0, 'created_at': 1754511244}
Record 111: {'id': 176, 'timestamp': 1735171200, 'data_source': 'coingecko_real_historical', 'total_market_cap': 3673093390393.4136, 'btc_market_cap': 1966481159354.1177, 'eth_market_cap': 421029544401.6013, 'btc_price': 99344.95417367229, 'alt_market_cap': 1285582686637.6946, 'alt_strength_ratio': 12940593.685213966, 'btc_dominance': 53.53746693447111, 'data_quality_score': 1.0, 'collection_latency_ms': 0, 'created_at': 1754511244}
Record 112: {'id': 177, 'timestamp': 1735257600, 'data_source': 'coingecko_real_historical', 'total_market_cap': 3531973367295.899, 'btc_market_cap': 1894744251986.1084, 'eth_market_cap': 401038436756.22626, 'btc_price': 95678.31244565405, 'alt_market_cap': 1236190678553.5642, 'alt_strength_ratio': 12920280.959760124, 'btc_dominance': 53.64548525564723, 'data_quality_score': 1.0, 'collection_latency_ms': 0, 'created_at': 1754511244}
Record 113: {'id': 178, 'timestamp': 1735344000, 'data_source': 'coingecko_real_historical', 'total_market_cap': 3489868159466.699, 'btc_market_cap': 1867708753554.924, 'eth_market_cap': 400705550098.4306, 'btc_price': 94331.94727053077, 'alt_market_cap': 1221453855813.3445, 'alt_strength_ratio': 12948464.34485643, 'btc_dominance': 53.51803186285227, 'data_quality_score': 1.0, 'collection_latency_ms': 0, 'created_at': 1754511244}
Record 114: {'id': 179, 'timestamp': 1735430400, 'data_source': 'coingecko_real_historical', 'total_market_cap': 3530781737142.196, 'btc_market_cap': 1885556552231.4314, 'eth_market_cap': 409451576910.996, 'btc_price': 95184.61945288602, 'alt_market_cap': 1235773607999.7686, 'alt_strength_ratio': 12982912.734251622, 'btc_dominance': 53.40337332087809, 'data_quality_score': 1.0, 'collection_latency_ms': 0, 'created_at': 1754511244}
Record 115: {'id': 180, 'timestamp': 1735516800, 'data_source': 'coingecko_real_historical', 'total_market_cap': 3475895777868.563, 'btc_market_cap': 1854872605738.8086, 'eth_market_cap': 404459649875.75726, 'btc_price': 93663.44751964067, 'alt_market_cap': 1216563522253.997, 'alt_strength_ratio': 12988669.053622982, 'btc_dominance': 53.363872920154876, 'data_quality_score': 1.0, 'collection_latency_ms': 0, 'created_at': 1754511244}
Record 116: {'id': 181, 'timestamp': 1735603200, 'data_source': 'coingecko_real_historical', 'total_market_cap': 3442798982961.3086, 'btc_market_cap': 1833188187477.531, 'eth_market_cap': 404631151447.3196, 'btc_price': 92627.28213113277, 'alt_market_cap': 1204979644036.458, 'alt_strength_ratio': 13008906.407623664, 'btc_dominance': 53.24702942431806, 'data_quality_score': 1.0, 'collection_latency_ms': 0, 'created_at': 1754511244}
Record 117: {'id': 182, 'timestamp': 1735689600, 'data_source': 'coingecko_real_historical', 'total_market_cap': 3467404391563.736, 'btc_market_cap': 1851839954625.13, 'eth_market_cap': 401972899891.29846, 'btc_price': 93507.85874741491, 'alt_market_cap': 1213591537047.3076, 'alt_strength_ratio': 12978497.778731974, 'btc_dominance': 53.407094918916684, 'data_quality_score': 1.0, 'collection_latency_ms': 0, 'created_at': 1754511244}
Record 118: {'id': 183, 'timestamp': 1735776000, 'data_source': 'coingecko_real_historical', 'total_market_cap': 3496257998901.4453, 'btc_market_cap': 1869193319140.2422, 'eth_market_cap': 403374380145.697, 'btc_price': 94384.1761153871, 'alt_market_cap': 1223690299615.506, 'alt_strength_ratio': 12964994.239283426, 'btc_dominance': 53.46268266608354, 'data_quality_score': 1.0, 'collection_latency_ms': 0, 'created_at': 1754511244}
Record 119: {'id': 184, 'timestamp': 1735862400, 'data_source': 'coingecko_real_historical', 'total_market_cap': 3589547023162.6553, 'btc_market_cap': 1917905016063.62, 'eth_market_cap': 415300548992.1061, 'btc_price': 96852.14681235075, 'alt_market_cap': 1256341458106.9292, 'alt_strength_ratio': 12971746.104307503, 'btc_dominance': 53.43027974526448, 'data_quality_score': 1.0, 'collection_latency_ms': 0, 'created_at': 1754511244}
Record 120: {'id': 185, 'timestamp': 1735948800, 'data_source': 'coingecko_real_historical', 'total_market_cap': 3657115903234.4062, 'btc_market_cap': 1942834829349.9563, 'eth_market_cap': 434290507752.4077, 'btc_price': 98084.34279280754, 'alt_market_cap': 1279990566132.0422, 'alt_strength_ratio': 13049896.95282847, 'btc_dominance': 53.12478140579808, 'data_quality_score': 1.0, 'collection_latency_ms': 0, 'created_at': 1754511244}
Record 121: {'id': 186, 'timestamp': 1736035200, 'data_source': 'coingecko_real_historical', 'total_market_cap': 3673428143025.159, 'btc_market_cap': 1946611205641.351, 'eth_market_cap': 441117087325.0027, 'btc_price': 98256.73876849933, 'alt_market_cap': 1285699850058.8054, 'alt_strength_ratio': 13085106.082016585, 'btc_dominance': 52.991677796595425, 'data_quality_score': 1.0, 'collection_latency_ms': 0, 'created_at': 1754511244}
Record 122: {'id': 187, 'timestamp': 1736121600, 'data_source': 'coingecko_real_historical', 'total_market_cap': 3671434784618.5967, 'btc_market_cap': 1948339898718.8586, 'eth_market_cap': 438092711283.22925, 'btc_price': 98364.58946599838, 'alt_market_cap': 1285002174616.5088, 'alt_strength_ratio': 13063666.321310624, 'btc_dominance': 53.06753389387141, 'data_quality_score': 1.0, 'collection_latency_ms': 0, 'created_at': 1754511244}
